index.int32(),STATION.string(),NAME.string(),_id.date_ms(yyyy-MM-dd),AWND.double(),PGTM.double(),PRCP.double(),SNOW.double(),SNWD.double(),TAVG.double(),TMAX.double(),TMIN.double()
5981,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-06-11,3.5,0.0,5.8,0.0,0.0,21.8,23.9,18.3
5982,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-06-12,4.2,0.0,2.0,0.0,0.0,20.5,22.8,17.8
5983,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-06-13,2.4,0.0,0.0,0.0,0.0,24.2,30.0,20.6
5984,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-06-14,2.9,0.0,0.0,0.0,0.0,23.9,28.3,19.4
5985,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-06-15,4.4,0.0,0.0,0.0,0.0,23.3,27.2,19.4
5986,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-06-16,5.5,0.0,7.1,0.0,0.0,20.3,22.8,17.2
5987,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-06-17,5.6,0.0,0.0,0.0,0.0,25.2,33.3,21.1
5988,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-06-18,8.4,0.0,0.0,0.0,0.0,21.7,25.0,15.0
5989,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-06-19,7.2,0.0,0.0,0.0,0.0,17.3,23.3,13.3
5990,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-06-20,4.0,0.0,0.0,0.0,0.0,20.5,26.1,16.1
5991,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-06-21,2.7,0.0,2.3,0.0,0.0,22.1,25.0,17.8
5992,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-06-22,4.6,0.0,2.5,0.0,0.0,19.1,20.0,16.7
5993,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-06-23,3.8,0.0,0.0,0.0,0.0,19.2,23.9,15.6
5994,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-06-24,2.5,0.0,0.0,0.0,0.0,21.9,28.3,17.8
5995,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-06-25,3.2,0.0,0.0,0.0,0.0,25.8,32.2,20.6
5996,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-06-26,4.0,0.0,0.0,0.0,0.0,27.0,32.8,21.7
5997,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-06-27,4.0,0.0,12.2,0.0,0.0,24.3,26.1,20.6
5998,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-06-28,3.5,0.0,0.0,0.0,0.0,22.4,26.1,20.0
5999,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-06-29,3.2,0.0,0.0,0.0,0.0,23.9,30.0,18.9
6000,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-06-30,3.4,0.0,0.0,0.0,0.0,25.4,31.1,21.7
6001,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-01,4.7,0.0,0.0,0.0,0.0,28.1,35.0,23.9
6002,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-02,4.0,0.0,0.0,0.0,0.0,28.7,32.8,25.0
6003,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-03,3.7,0.0,0.0,0.0,0.0,26.9,31.1,23.3
6004,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-04,2.8,0.0,0.0,0.0,0.0,25.6,30.6,20.0
6005,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-05,5.5,0.0,2.0,0.0,0.0,25.9,31.1,22.8
6006,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-06,4.6,0.0,0.0,0.0,0.0,26.0,30.0,22.8
6007,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-07,4.7,0.0,0.0,0.0,0.0,24.2,27.8,21.1
6008,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-08,3.0,0.0,7.4,0.0,0.0,23.5,30.0,20.0
6009,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-09,3.1,0.0,0.0,0.0,0.0,24.7,28.9,22.2
6010,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-10,4.7,0.0,0.0,0.0,0.0,23.4,27.8,20.0
6011,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-11,5.2,0.0,0.0,0.0,0.0,24.0,28.9,20.6
6012,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-12,5.5,0.0,0.0,0.0,0.0,25.8,32.8,21.7
6013,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-13,3.5,0.0,0.0,0.0,0.0,28.9,33.3,23.9
6014,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-14,3.4,0.0,0.0,0.0,0.0,26.6,32.2,22.2
6015,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-15,3.9,0.0,0.0,0.0,0.0,26.1,30.0,22.2
6016,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-16,3.5,0.0,14.0,0.0,0.0,24.3,28.9,20.6
6017,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-17,3.2,0.0,0.0,0.0,0.0,25.7,28.9,22.8
6018,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-18,4.6,0.0,8.6,0.0,0.0,26.2,31.1,22.8
6019,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-19,5.6,0.0,0.0,0.0,0.0,28.2,33.9,23.9
6020,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-20,3.7,0.0,0.0,0.0,0.0,31.3,36.1,26.7
6021,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-21,4.7,0.0,14.5,0.0,0.0,29.8,36.1,23.3
6022,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-22,3.5,0.0,0.0,0.0,0.0,30.9,35.6,26.1
6023,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-23,3.5,0.0,0.0,0.0,0.0,30.3,36.1,26.1
6024,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-24,4.9,0.0,0.0,0.0,0.0,31.1,36.7,27.8
6025,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-25,4.7,0.0,19.3,0.0,0.0,29.8,31.7,23.3
6026,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-26,3.4,0.0,0.0,0.0,0.0,25.9,27.8,22.2
6027,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-27,3.6,0.0,0.0,0.0,0.0,25.5,30.0,21.1
6028,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-28,4.3,1549.0,2.0,0.0,0.0,26.7,31.1,23.9
6029,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-29,3.5,0.0,0.5,0.0,0.0,28.2,30.6,23.9
6030,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-30,4.7,0.0,0.0,0.0,0.0,26.7,31.1,23.3
6031,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07-31,3.4,0.0,0.0,0.0,0.0,26.3,30.6,22.2
6032,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-08-01,3.1,0.0,10.4,0.0,0.0,23.1,26.1,20.0
6033,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-08-02,3.6,0.0,0.0,0.0,0.0,26.4,33.9,21.7
6034,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-08-03,3.9,1702.0,0.0,0.0,0.0,27.6,33.3,23.3
6035,USW00014732,"LAGUARDIA AIRPORT, NY US",2022-08-04,0.0,0.0,0.0,0.0,0.0,26.2,0.0,0.0
1908,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-08-10,3.1,0.0,0.0,0.0,0.0,25.3,30.0,21.7
1909,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-08-11,4.3,0.0,0.3,0.0,0.0,24.4,27.8,22.2
1910,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-08-12,3.0,0.0,4.1,0.0,0.0,22.1,25.6,18.3
1911,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-08-13,3.6,0.0,0.0,0.0,0.0,24.9,29.4,22.2
1912,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-08-14,3.3,0.0,0.0,0.0,0.0,24.8,28.3,21.7
1913,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-08-15,2.3,0.0,11.2,0.0,0.0,22.9,24.4,20.6
1914,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-08-16,2.7,0.0,0.0,0.0,0.0,24.9,30.0,21.7
1915,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-08-17,4.0,0.0,0.0,0.0,0.0,24.7,27.8,21.1
1916,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-08-18,4.1,0.0,23.1,0.0,0.0,25.2,28.3,22.8
1917,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-08-19,4.1,0.0,0.0,0.0,0.0,26.7,31.7,23.9
1918,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-08-20,5.0,0.0,0.0,0.0,0.0,25.9,28.3,21.7
1919,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-08-21,3.7,0.0,0.0,0.0,0.0,27.1,31.1,23.9
1920,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-08-22,5.1,0.0,5.8,0.0,0.0,27.5,32.8,23.3
1921,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-08-23,4.9,0.0,0.5,0.0,0.0,25.7,27.8,23.3
1922,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-08-24,3.5,0.0,0.0,0.0,0.0,24.0,27.2,20.6
1923,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-08-25,2.9,0.0,0.0,0.0,0.0,22.4,25.6,18.9
1924,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-08-26,3.0,0.0,0.0,0.0,0.0,21.7,25.0,17.8
1925,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-08-27,3.8,0.0,0.0,0.0,0.0,21.2,25.0,17.8
1926,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-08-28,5.0,0.0,0.0,0.0,0.0,21.0,23.9,17.8
1927,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-08-29,6.5,0.0,7.9,0.0,0.0,19.2,20.6,16.1
1928,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-08-30,5.1,0.0,0.3,0.0,0.0,19.7,26.7,16.1
1929,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-08-31,5.5,0.0,0.0,0.0,0.0,23.3,27.8,18.9
1930,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-01,5.1,0.0,0.0,0.0,0.0,18.6,22.2,13.3
1931,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-02,4.3,0.0,15.0,0.0,0.0,17.3,20.0,13.3
1932,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-03,5.3,0.0,15.2,0.0,0.0,17.0,22.2,15.0
1933,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-04,5.4,0.0,0.0,0.0,0.0,21.8,27.8,17.8
1934,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-05,3.9,0.0,0.0,0.0,0.0,24.7,29.4,21.7
1935,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-06,3.6,0.0,11.2,0.0,0.0,21.1,23.3,16.1
1936,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-07,4.9,0.0,0.0,0.0,0.0,18.6,23.9,16.1
1937,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-08,5.4,0.0,0.0,0.0,0.0,19.7,22.8,16.1
1938,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-09,4.4,0.0,0.0,0.0,0.0,17.6,20.6,14.4
1939,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-10,4.5,0.0,0.0,0.0,0.0,18.3,22.8,15.0
1940,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-11,2.5,0.0,0.0,0.0,0.0,19.8,25.6,15.0
1941,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-12,1.8,0.0,0.0,0.0,0.0,22.2,27.8,17.2
1942,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-13,2.6,0.0,0.5,0.0,0.0,23.3,28.9,19.4
1943,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-14,3.7,0.0,0.0,0.0,0.0,23.9,28.3,21.1
1944,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-15,2.9,0.0,0.0,0.0,0.0,24.8,27.8,21.1
1945,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-16,2.9,0.0,0.0,0.0,0.0,23.4,26.7,20.6
1946,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-17,2.9,0.0,0.0,0.0,0.0,22.7,27.2,20.6
1947,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-18,5.1,0.0,0.0,0.0,0.0,21.4,23.3,20.0
1948,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-19,7.3,0.0,4.8,0.0,0.0,22.4,25.6,20.6
1949,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-20,6.3,0.0,0.0,0.0,0.0,23.3,25.6,21.7
1950,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-21,5.1,0.0,0.0,0.0,0.0,24.3,26.1,22.2
1951,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-22,6.1,0.0,0.0,0.0,0.0,23.2,27.2,20.0
1952,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-23,4.3,0.0,0.0,0.0,0.0,24.7,30.0,21.1
1953,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-24,2.0,0.0,0.0,0.0,0.0,26.4,32.8,21.7
1954,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-25,2.9,0.0,0.0,0.0,0.0,25.3,30.0,21.7
1955,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-26,2.9,0.0,0.0,0.0,0.0,23.2,27.2,20.0
1956,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-27,3.9,0.0,0.0,0.0,0.0,23.9,28.9,21.1
1957,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-28,7.2,0.0,0.0,0.0,0.0,23.4,25.0,16.1
1958,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-29,2.9,0.0,0.0,0.0,0.0,17.4,21.1,13.9
1959,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-09-30,5.7,0.0,0.0,0.0,0.0,16.7,18.9,12.8
1960,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-01,2.9,0.0,0.0,0.0,0.0,14.9,21.1,11.1
1961,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-02,2.3,0.0,0.0,0.0,0.0,18.1,23.3,13.3
1962,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-03,2.8,0.0,0.0,0.0,0.0,17.8,21.7,15.0
1963,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-04,4.4,0.0,0.0,0.0,0.0,18.2,23.9,14.4
1964,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-05,4.6,0.0,0.0,0.0,0.0,22.8,28.9,18.9
1965,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-06,2.8,0.0,0.0,0.0,0.0,23.7,27.8,21.1
1966,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-07,4.3,0.0,0.0,0.0,0.0,22.4,27.8,18.9
1967,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-08,4.1,0.0,9.4,0.0,0.0,23.3,26.7,21.7
1968,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-09,4.9,0.0,5.8,0.0,0.0,23.3,26.1,21.7
1969,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-10,3.6,0.0,0.0,0.0,0.0,23.9,27.2,20.6
1970,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-11,4.5,0.0,1.0,0.0,0.0,21.6,25.6,16.7
1971,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-12,7.5,0.0,0.8,0.0,0.0,17.1,18.3,13.3
1972,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-13,5.1,0.0,0.0,0.0,0.0,15.1,20.0,11.7
1973,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-14,2.7,0.0,0.8,0.0,0.0,18.7,22.8,16.7
1974,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-15,4.5,0.0,0.0,0.0,0.0,21.0,23.9,18.9
1975,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-16,7.6,0.0,0.3,0.0,0.0,17.0,21.7,8.9
1976,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-17,3.7,0.0,0.0,0.0,0.0,11.0,16.1,7.2
1977,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-18,2.9,0.0,0.0,0.0,0.0,15.6,23.3,11.1
1978,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-19,4.4,0.0,0.0,0.0,0.0,18.2,22.2,14.4
1979,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-20,4.8,0.0,0.0,0.0,0.0,19.4,23.3,16.7
1980,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-21,2.2,0.0,0.0,0.0,0.0,19.8,26.1,14.4
1981,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-22,2.3,0.0,0.0,0.0,0.0,19.3,24.4,14.4
1982,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-23,4.9,0.0,0.0,0.0,0.0,19.4,23.9,16.1
1983,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-24,8.1,0.0,3.3,0.0,0.0,21.6,24.4,19.4
1984,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-25,3.0,0.0,0.0,0.0,0.0,18.2,20.0,15.0
1985,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-26,6.0,0.0,0.0,0.0,0.0,14.4,15.0,11.1
1986,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-27,3.6,0.0,0.0,0.0,0.0,13.2,17.2,10.6
1987,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-28,4.9,0.0,0.0,0.0,0.0,16.1,20.0,12.2
1988,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-29,6.8,0.0,70.6,0.0,0.0,17.8,20.0,16.1
1989,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-30,7.3,0.0,4.1,0.0,0.0,13.9,16.7,8.3
1990,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-10-31,6.7,0.0,0.0,0.0,0.0,12.1,14.4,8.9
1991,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-01,3.2,0.0,0.0,0.0,0.0,10.8,15.0,8.3
1992,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-02,3.6,0.0,0.0,0.0,0.0,17.2,22.2,14.4
1993,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-03,5.1,0.0,0.0,0.0,0.0,18.9,23.9,11.7
1994,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-04,4.4,0.0,0.0,0.0,0.0,11.7,13.3,8.9
1995,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-05,3.5,0.0,2.5,0.0,0.0,12.7,16.7,11.1
1996,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-06,5.0,0.0,0.0,0.0,0.0,17.0,18.9,8.9
1997,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-07,5.0,0.0,15.2,0.0,0.0,8.9,10.6,5.0
1998,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-08,4.3,0.0,0.0,0.0,0.0,6.3,10.0,4.4
1999,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-09,3.6,0.0,0.0,0.0,0.0,8.7,13.3,5.6
2000,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-10,9.0,0.0,0.0,0.0,0.0,6.9,11.7,-2.7
2001,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-11,4.3,0.0,0.0,0.0,0.0,-0.6,3.9,-3.2
2002,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-12,2.1,0.0,0.0,0.0,0.0,4.2,8.3,1.1
2003,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-13,3.8,0.0,1.3,0.0,0.0,7.4,10.0,5.6
2004,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-14,4.3,0.0,0.0,0.0,0.0,6.1,8.3,3.9
2005,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-15,3.9,0.0,0.0,0.0,0.0,6.4,10.6,3.3
2006,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-16,5.8,0.0,19.8,0.0,0.0,11.2,15.0,7.2
2007,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-17,8.3,0.0,0.0,0.0,0.0,7.5,9.4,5.0
2008,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-18,3.1,0.0,3.0,0.0,0.0,6.7,13.3,2.2
2009,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-19,8.9,0.0,5.8,0.0,0.0,11.9,15.6,4.4
2010,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-20,6.6,0.0,0.0,0.0,0.0,6.2,8.9,2.8
2011,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-21,5.2,0.0,0.0,0.0,0.0,9.5,15.0,6.1
2012,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-22,5.7,0.0,4.1,0.0,0.0,10.9,12.8,2.8
2013,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-23,4.4,0.0,0.0,0.0,0.0,3.7,7.2,1.1
2014,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-24,2.9,0.0,0.0,0.0,0.0,6.1,10.6,2.8
2015,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-25,3.9,0.0,0.0,0.0,0.0,9.2,14.4,5.6
2016,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-26,6.9,0.0,0.0,0.0,0.0,9.6,11.7,5.6
2017,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-27,6.2,0.0,0.0,0.0,0.0,7.4,11.1,5.6
2018,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-28,4.3,0.0,0.0,0.0,0.0,6.7,11.7,2.8
2019,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-29,5.4,0.0,0.0,0.0,0.0,12.4,17.8,6.7
2020,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-11-30,3.5,0.0,0.5,0.0,0.0,6.8,12.2,4.4
2021,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-01,4.8,0.0,0.0,0.0,0.0,10.2,11.7,6.1
2022,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-02,2.5,0.0,0.0,0.0,0.0,6.8,8.9,4.4
2023,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-03,2.5,0.0,0.0,0.0,0.0,7.4,8.9,5.6
2024,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-04,3.2,0.0,0.0,0.0,0.0,7.5,11.1,4.4
2025,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-05,6.0,0.0,17.5,0.0,0.0,12.1,15.6,10.0
2026,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-06,6.1,0.0,0.0,0.0,0.0,10.1,15.0,5.0
2027,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-07,6.9,0.0,0.0,0.0,0.0,5.9,7.8,4.4
2028,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-08,4.0,0.0,0.0,0.0,0.0,3.9,5.0,2.2
2029,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-09,3.7,0.0,8.6,117.0,0.0,1.8,2.8,-0.5
2030,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-10,5.8,0.0,0.0,0.0,100.0,1.7,4.4,0.0
2031,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-11,4.1,0.0,0.0,0.0,30.0,3.3,6.1,1.7
2032,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-12,6.7,0.0,0.0,0.0,0.0,6.9,10.6,0.0
2033,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-13,10.0,0.0,0.0,0.0,0.0,-1.6,0.6,-5.5
2034,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-14,5.5,0.0,1.8,30.0,30.0,-2.1,0.6,-4.3
2035,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-15,3.0,0.0,3.3,36.0,30.0,-3.6,-1.0,-4.9
2036,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-16,6.5,0.0,0.0,0.0,30.0,-0.6,4.4,-3.8
2037,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-17,2.7,0.0,0.0,0.0,0.0,2.1,2.8,0.6
2038,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-18,3.0,0.0,0.5,0.0,0.0,3.6,8.9,1.1
2039,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-19,6.3,0.0,0.0,0.0,0.0,10.1,13.3,7.8
2040,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-20,7.4,0.0,0.0,0.0,0.0,8.7,11.7,2.2
2041,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-21,3.8,0.0,0.0,0.0,0.0,2.9,5.0,1.1
2042,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-22,3.8,0.0,0.0,0.0,0.0,4.5,10.6,2.2
2043,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-23,4.0,0.0,13.7,0.0,0.0,5.1,11.7,3.3
2044,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-24,5.5,0.0,0.3,0.0,0.0,4.6,5.0,2.2
2045,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-25,8.8,0.0,5.6,0.0,0.0,2.4,3.9,-2.1
2046,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-26,7.1,0.0,0.0,0.0,0.0,-2.8,-1.6,-4.3
2047,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-27,6.1,0.0,0.0,0.0,0.0,-5.1,-3.8,-7.7
2048,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-28,8.0,0.0,0.0,0.0,0.0,-8.2,-7.1,-11.0
2049,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-29,5.8,0.0,0.0,0.0,0.0,-9.2,-5.5,-11.0
2050,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-30,4.2,0.0,0.8,20.0,0.0,-6.6,-4.3,-7.7
2051,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-12-31,8.2,1033.0,0.0,0.0,0.0,-7.7,-5.5,-12.1
2052,USW00014732,"LAGUARDIA AIRPORT, NY US",2018-01-01,7.6,0.0,0.0,0.0,0.0,-10.8,-7.1,-13.2
2053,USW00014732,"LAGUARDIA AIRPORT, NY US",2018-01-02,6.2,0.0,0.0,0.0,0.0,-7.6,-3.2,-9.9
2054,USW00014732,"LAGUARDIA AIRPORT, NY US",2018-01-03,3.1,0.0,0.0,0.0,0.0,-5.2,-1.0,-8.2
2055,USW00014732,"LAGUARDIA AIRPORT, NY US",2018-01-04,11.1,0.0,13.0,188.0,30.0,-3.3,-1.6,-6.6
